Time,Channel,OrigBytes,CompressedBytes,SentBytes
2021-06-07 14:32:14.097430,1011,1248937126,330975028,330975028
2021-06-07 14:32:14.097442,1022,86349498,26789817,26789817
2021-06-07 14:32:14.097454,1061,19949443,5531202,5531202
2021-06-07 14:32:14.097467,1012,1271583773,337987190,337987190
2021-06-07 14:32:14.097479,1023,89323499,27579174,27579174
2021-06-07 14:32:14.097491,5001,179294046,65755589,65755589
2021-06-07 14:32:14.097504,10,190197906,80662552,80662552
2021-06-07 14:32:14.097516,1034,185745599,30340260,30340260
2021-06-07 14:32:14.097529,1033,196700171,33220937,33220937
2021-06-07 14:32:14.097541,1041,44904,127228,127228
2021-06-07 14:32:14.097553,3011,72969,155293,155293
2021-06-07 14:32:14.097573,3001,101034,169919,169919
2021-06-07 14:32:14.097586,11,2509753,1970755,1970755
2021-06-07 14:32:14.097598,2,1377875,457837,457837
2021-06-07 14:32:14.097610,1051,843639607,240431694,240431694
2021-06-07 14:32:14.097623,1024,132959409,38799138,38799138
2021-06-07 14:32:14.097636,4001,207613,620285,620285
2021-06-07 14:32:14.097648,1013,1253558669,333549126,333549126
2021-06-07 14:32:14.097660,1,295183836,47542702,47542702
2021-06-07 14:32:14.097673,1032,182411149,29310315,29310315
2021-06-07 14:32:14.097685,1031,206456246,35796411,35796411
2021-06-07 14:32:14.097699,1021,96284593,29069031,29069031
2021-06-07 14:32:14.097711,10001,54598274,5375650,5375650
2021-06-07 14:32:14.097732,0,0,0,2025907370
2021-06-07 14:35:14.179609,1044,45192,128044,128044
2021-06-07 14:35:14.179624,1043,45192,128044,128044
2021-06-07 14:35:14.179636,1042,45192,128044,128044
2021-06-07 14:35:14.179649,1014,1233745760,327793064,327793064
2021-06-07 14:35:14.179664,1011,1265716766,335496266,335496266
2021-06-07 14:35:14.179676,1022,87248363,27092371,27092371
2021-06-07 14:35:14.179689,1061,20198428,5599819,5599819
2021-06-07 14:35:14.179701,1012,1289004898,342689019,342689019
2021-06-07 14:35:14.179713,1023,90307254,27902827,27902827
2021-06-07 14:35:14.179726,5001,180914815,66494939,66494939
2021-06-07 14:35:14.179738,10,192759608,81771274,81771274
2021-06-07 14:35:14.179751,1034,187361262,30671700,30671700
2021-06-07 14:35:14.179763,1033,198512534,33605650,33605650
2021-06-07 14:35:14.179776,1041,45192,128044,128044
2021-06-07 14:35:14.179790,3011,73437,156289,156289
2021-06-07 14:35:14.179802,3001,101682,171009,171009
2021-06-07 14:35:14.179814,11,2540363,1992465,1992465
2021-06-07 14:35:14.179827,2,1383565,460185,460185
2021-06-07 14:35:14.179839,1051,851945210,242952246,242952246
2021-06-07 14:35:14.179852,1024,134500219,39272290,39272290
2021-06-07 14:35:14.179864,4001,208996,624347,624347
2021-06-07 14:35:14.179877,1013,1270738452,338189336,338189336
2021-06-07 14:35:14.179889,1,297076650,47797310,47797310
2021-06-07 14:35:14.179902,1032,183938334,29620706,29620706
2021-06-07 14:35:14.179914,1031,208384355,36210569,36210569
2021-06-07 14:35:14.179929,1021,97311889,29398137,29398137
2021-06-07 14:35:14.179941,10001,54946799,5409985,5409985
2021-06-07 14:35:14.179963,0,0,0,2051883979
2021-06-07 14:38:14.262656,1044,45480,128860,128860
2021-06-07 14:38:14.262670,1043,45480,128860,128860
2021-06-07 14:38:14.262682,1042,45480,128860,128860
2021-06-07 14:38:14.262697,1014,1250255144,332242409,332242409
2021-06-07 14:38:14.262710,1011,1282728271,340084222,340084222
2021-06-07 14:38:14.262722,1022,88201270,27405279,27405279
2021-06-07 14:38:14.262734,1061,20448491,5670485,5670485
2021-06-07 14:38:14.262747,1012,1306546203,347421767,347421767
2021-06-07 14:38:14.262759,1023,91333190,28236278,28236278
2021-06-07 14:38:14.262772,5001,182558641,67097263,67097263
2021-06-07 14:38:14.262784,10,195321507,82880064,82880064
2021-06-07 14:38:14.262797,1034,188988752,31007390,31007390
2021-06-07 14:38:14.262809,1033,200300560,33987360,33987360
2021-06-07 14:38:14.262823,1041,45480,128860,128860
2021-06-07 14:38:14.262835,3011,73905,157285,157285
2021-06-07 14:38:14.262847,3001,102330,172097,172097
2021-06-07 14:38:14.262859,11,2572035,2016845,2016845
2021-06-07 14:38:14.262872,2,1390393,463001,463001
2021-06-07 14:38:14.262884,1051,860417339,245510633,245510633
2021-06-07 14:38:14.262896,1024,136107228,39764990,39764990
2021-06-07 14:38:14.262909,4001,210316,628307,628307
2021-06-07 14:38:14.262921,1013,1288064103,342871441,342871441
2021-06-07 14:38:14.262933,1,298969694,48063862,48063862
2021-06-07 14:38:14.262945,1032,185512593,29945195,29945195
2021-06-07 14:38:14.262959,1031,210250684,36614595,36614595
2021-06-07 14:38:14.262971,1021,98415158,29746715,29746715
2021-06-07 14:38:14.262983,10001,55295324,5444320,5444320
2021-06-07 14:38:14.263005,0,0,0,2077947243
2021-06-07 14:41:14.344834,1044,45768,129676,129676
2021-06-07 14:41:14.344848,1043,45768,129676,129676
2021-06-07 14:41:14.344864,1042,45768,129676,129676
2021-06-07 14:41:14.344877,1014,1267233989,336819911,336819911
2021-06-07 14:41:14.344890,1011,1300252813,344800780,344800780
2021-06-07 14:41:14.344902,1022,89183927,27726416,27726416
2021-06-07 14:41:14.344914,1061,20706048,5742514,5742514
2021-06-07 14:41:14.344927,1012,1324386685,352237015,352237015
2021-06-07 14:41:14.344940,1023,92348670,28569798,28569798
2021-06-07 14:41:14.344952,5001,184214183,67776479,67776479
2021-06-07 14:41:14.344965,10,197878067,83983453,83983453
2021-06-07 14:41:14.344977,1034,190652192,31348579,31348579
2021-06-07 14:41:14.344992,1033,202137086,34377208,34377208
2021-06-07 14:41:14.345004,1041,45768,129676,129676
2021-06-07 14:41:14.345016,3011,74373,158281,158281
2021-06-07 14:41:14.345029,3001,102978,173186,173186
2021-06-07 14:41:14.345041,11,2603199,2040880,2040880
2021-06-07 14:41:14.345053,2,1396083,465355,465355
2021-06-07 14:41:14.345066,1051,866530224,247439266,247439266
2021-06-07 14:41:14.345078,1024,137657183,40234757,40234757
2021-06-07 14:41:14.345091,4001,211636,632267,632267
2021-06-07 14:41:14.345103,1013,1305819542,347664030,347664030
2021-06-07 14:41:14.345116,1,300862574,48322538,48322538
2021-06-07 14:41:14.345131,1032,187115134,30272744,30272744
2021-06-07 14:41:14.345143,1031,212218072,37037075,37037075
2021-06-07 14:41:14.345155,1021,99535681,30098685,30098685
2021-06-07 14:41:14.345168,10001,55643849,5478655,5478655
2021-06-07 14:41:14.345194,0,0,0,2103918576
2021-06-07 14:44:14.427128,1044,46056,130492,130492
2021-06-07 14:44:14.427147,1043,46056,130492,130492
2021-06-07 14:44:14.427161,1042,46056,130492,130492
2021-06-07 14:44:14.427175,1014,1285100134,341630126,341630126
2021-06-07 14:44:14.427195,1011,1318355526,349663721,349663721
2021-06-07 14:44:14.427210,1022,90235077,28071755,28071755
2021-06-07 14:44:14.427223,1061,20962067,5810959,5810959
2021-06-07 14:44:14.427237,1012,1342911361,357231271,357231271
2021-06-07 14:44:14.427251,1023,93427567,28923675,28923675
2021-06-07 14:44:14.427265,5001,185841286,68511984,68511984
2021-06-07 14:44:14.427279,10,200438743,85089933,85089933
2021-06-07 14:44:14.427294,1034,192390767,31707775,31707775
2021-06-07 14:44:14.427308,1033,204045404,34781955,34781955
2021-06-07 14:44:14.427322,1041,46056,130492,130492
2021-06-07 14:44:14.427336,3011,74841,159277,159277
2021-06-07 14:44:14.427350,3001,103626,174272,174272
2021-06-07 14:44:14.427363,11,2633299,2062269,2062269
2021-06-07 14:44:14.427377,2,1402911,468176,468176
2021-06-07 14:44:14.427391,1051,874619533,249919274,249919274
2021-06-07 14:44:14.427405,1024,139299889,40735972,40735972
2021-06-07 14:44:14.427418,4001,212956,636227,636227
2021-06-07 14:44:14.427432,1013,1324165170,352615360,352615360
2021-06-07 14:44:14.427448,1,302755508,48584962,48584962
2021-06-07 14:44:14.427462,1032,188752877,30605489,30605489
2021-06-07 14:44:14.427476,1031,214207605,37462345,37462345
2021-06-07 14:44:14.427490,1021,100725534,30473929,30473929
2021-06-07 14:44:14.427504,10001,55992374,5512990,5512990
2021-06-07 14:44:14.427528,0,0,0,2131355664
2021-06-07 14:47:14.511160,1044,46344,131308,131308
2021-06-07 14:47:14.511174,1043,46344,131308,131308
2021-06-07 14:47:14.511192,1042,46344,131308,131308
2021-06-07 14:47:14.511205,1014,1303487492,346578812,346578812
2021-06-07 14:47:14.511217,1011,1337005241,354675341,354675341
2021-06-07 14:47:14.511230,1022,91307066,28423491,28423491
2021-06-07 14:47:14.511242,1061,21215086,5877961,5877961
2021-06-07 14:47:14.511254,1012,1361926235,362353785,362353785
2021-06-07 14:47:14.511266,1023,94552022,29286373,29286373
2021-06-07 14:47:14.511279,5001,187568333,69197732,69197732
2021-06-07 14:47:14.511293,10,203001410,86197852,86197852
2021-06-07 14:47:14.511306,1034,194157285,32071972,32071972
2021-06-07 14:47:14.511318,1033,205923024,35179321,35179321
2021-06-07 14:47:14.511330,1041,46344,131308,131308
2021-06-07 14:47:14.511343,3011,75309,160273,160273
2021-06-07 14:47:14.511355,3001,104274,175360,175360
2021-06-07 14:47:14.511367,11,2664959,2086129,2086129
2021-06-07 14:47:14.511380,2,1408601,470530,470530
2021-06-07 14:47:14.511392,1051,882232194,252267284,252267284
2021-06-07 14:47:14.511405,1024,141004702,41251019,41251019
2021-06-07 14:47:14.511417,4001,214276,640187,640187
2021-06-07 14:47:14.511432,1013,1343062665,357714514,357714514
2021-06-07 14:47:14.511445,1,304648450,48847369,48847369
2021-06-07 14:47:14.511457,1032,190362280,30929179,30929179
2021-06-07 14:47:14.511469,1031,216311751,37913805,37913805
2021-06-07 14:47:14.511482,1021,101935896,30853996,30853996
2021-06-07 14:47:14.511494,10001,56340899,5547325,5547325
2021-06-07 14:47:14.511515,0,0,0,2159224842
2021-06-07 14:50:14.595530,1044,46632,132124,132124
2021-06-07 14:50:14.595544,1043,46632,132124,132124
2021-06-07 14:50:14.595557,1042,46632,132124,132124
2021-06-07 14:50:14.595569,1014,1322230673,351622383,351622383
2021-06-07 14:50:14.595582,1011,1355981339,359774644,359774644
2021-06-07 14:50:14.595595,1022,92400504,28780938,28780938
2021-06-07 14:50:14.595607,1061,21474860,5947659,5947659
2021-06-07 14:50:14.595620,1012,1381220557,367552796,367552796
2021-06-07 14:50:14.595634,1023,95657506,29642535,29642535
2021-06-07 14:50:14.595646,5001,189248020,69922091,69922091
2021-06-07 14:50:14.595659,10,205560936,87306735,87306735
2021-06-07 14:50:14.595671,1034,195893174,32429111,32429111
2021-06-07 14:50:14.595684,1033,207855643,35590756,35590756
2021-06-07 14:50:14.595696,1041,46632,132124,132124
2021-06-07 14:50:14.595708,3011,75777,161269,161269
2021-06-07 14:50:14.595720,3001,104922,176451,176451
2021-06-07 14:50:14.595732,11,2696109,2109597,2109597
2021-06-07 14:50:14.595744,2,1415429,473355,473355
2021-06-07 14:50:14.595757,1051,889338472,254447234,254447234
2021-06-07 14:50:14.595772,1024,142726461,41766110,41766110
2021-06-07 14:50:14.595785,4001,215659,644251,644251
2021-06-07 14:50:14.595797,1013,1362255389,362887082,362887082
2021-06-07 14:50:14.595810,1,306541304,49103494,49103494
2021-06-07 14:50:14.595822,1032,192065818,31275358,31275358
2021-06-07 14:50:14.595834,1031,218388575,38357988,38357988
2021-06-07 14:50:14.595846,1021,103169575,31236442,31236442
2021-06-07 14:50:14.595859,10001,56689424,5581660,5581660
2021-06-07 14:50:14.595880,0,0,0,2187318435
2021-06-07 14:53:14.675846,1044,46920,132940,132940
2021-06-07 14:53:14.675860,1043,46920,132940,132940
2021-06-07 14:53:14.675873,1042,46920,132940,132940
2021-06-07 14:53:14.675885,1014,1342159894,356974069,356974069
2021-06-07 14:53:14.675898,1011,1376155416,365184820,365184820
2021-06-07 14:53:14.675911,1022,93538285,29141516,29141516
2021-06-07 14:53:14.675923,1061,21738371,6017668,6017668
2021-06-07 14:53:14.675938,1012,1401735430,373072472,373072472
2021-06-07 14:53:14.675950,1023,96775314,29994520,29994520
2021-06-07 14:53:14.675962,5001,190890179,70553356,70553356
2021-06-07 14:53:14.675975,10,208121997,88412312,88412312
2021-06-07 14:53:14.675987,1034,197731100,32809238,32809238
2021-06-07 14:53:14.676000,1033,209859462,36015188,36015188
2021-06-07 14:53:14.676012,1041,46920,132940,132940
2021-06-07 14:53:14.676024,3011,76245,162265,162265
2021-06-07 14:53:14.676036,3001,105570,177543,177543
2021-06-07 14:53:14.676049,11,2726757,2133097,2133097
2021-06-07 14:53:14.676063,2,1421119,475707,475707
2021-06-07 14:53:14.676075,1051,896435990,256623903,256623903
2021-06-07 14:53:14.676088,1024,144421513,42269879,42269879
2021-06-07 14:53:14.676101,4001,217105,648419,648419
2021-06-07 14:53:14.676113,1013,1382617730,368360474,368360474
2021-06-07 14:53:14.676125,1,308434176,49362100,49362100
2021-06-07 14:53:14.676138,1032,193782404,31623431,31623431
2021-06-07 14:53:14.676150,1031,220554796,38821300,38821300
2021-06-07 14:53:14.676162,1021,104342196,31596516,31596516
2021-06-07 14:53:14.676175,10001,57037949,5615995,5615995
2021-06-07 14:53:14.676204,0,0,0,2216577548
2021-06-07 14:56:14.755523,1044,47208,133756,133756
2021-06-07 14:56:14.755537,1043,47208,133756,133756
2021-06-07 14:56:14.755550,1042,47208,133756,133756
2021-06-07 14:56:14.755562,1014,1362979320,362563791,362563791
2021-06-07 14:56:14.755575,1011,1397244190,370835411,370835411
2021-06-07 14:56:14.755590,1022,94659435,29488055,29488055
2021-06-07 14:56:14.755602,1061,22008477,6087447,6087447
2021-06-07 14:56:14.755614,1012,1423262116,378858091,378858091
2021-06-07 14:56:14.755627,1023,97941668,30351507,30351507
2021-06-07 14:56:14.755639,5001,192584207,71287622,71287622
2021-06-07 14:56:14.755651,10,210687537,89523097,89523097
2021-06-07 14:56:14.755664,1034,199673770,33217680,33217680
2021-06-07 14:56:14.755676,1033,212006924,36470992,36470992
2021-06-07 14:56:14.755688,1041,47208,133756,133756
2021-06-07 14:56:14.755701,3011,76713,163261,163261
2021-06-07 14:56:14.755713,3001,106218,178635,178635
2021-06-07 14:56:14.755727,11,2758393,2155718,2155718
2021-06-07 14:56:14.755740,2,1426809,478060,478060
2021-06-07 14:56:14.755752,1051,903493855,258802434,258802434
2021-06-07 14:56:14.755765,1024,146110772,42754375,42754375
2021-06-07 14:56:14.755777,4001,218425,652379,652379
2021-06-07 14:56:14.755789,1013,1403735524,374039059,374039059
2021-06-07 14:56:14.755801,1,310327036,49620160,49620160
2021-06-07 14:56:14.755814,1032,195626970,32002105,32002105
2021-06-07 14:56:14.755826,1031,222822283,39305788,39305788
2021-06-07 14:56:14.755838,1021,105542356,31958883,31958883
2021-06-07 14:56:14.755853,10001,57386474,5650330,5650330
2021-06-07 14:56:14.755874,0,0,0,2246979904
2021-06-07 14:59:14.836849,1044,47496,134572,134572
2021-06-07 14:59:14.836863,1043,47496,134572,134572
2021-06-07 14:59:14.836876,1042,47496,134572,134572
2021-06-07 14:59:14.836889,1014,1371940827,364824238,364824238
2021-06-07 14:59:14.836904,1011,1406345690,373128415,373128415
2021-06-07 14:59:14.836917,1022,95210382,29651900,29651900
2021-06-07 14:59:14.836929,1061,22291094,6173459,6173459
2021-06-07 14:59:14.836942,1012,1432519756,381194945,381194945
2021-06-07 14:59:14.836954,1023,98530639,30524931,30524931
2021-06-07 14:59:14.836967,5001,194186293,71952190,71952190
2021-06-07 14:59:14.836979,10,211540811,89904085,89904085
2021-06-07 14:59:14.836991,1034,200973950,33427287,33427287
2021-06-07 14:59:14.837004,1033,213379502,36697544,36697544
2021-06-07 14:59:14.837016,1041,47496,134572,134572
2021-06-07 14:59:14.837030,3011,77181,164257,164257
2021-06-07 14:59:14.837043,3001,106866,179727,179727
2021-06-07 14:59:14.837055,11,2783953,2176510,2176510
2021-06-07 14:59:14.837068,2,1433637,480884,480884
2021-06-07 14:59:14.837080,1051,905953376,259519606,259519606
2021-06-07 14:59:14.837093,1024,146888573,42975710,42975710
2021-06-07 14:59:14.837105,4001,219745,656339,656339
2021-06-07 14:59:14.837118,1013,1412791156,376329306,376329306
2021-06-07 14:59:14.837130,1,312220844,49929281,49929281
2021-06-07 14:59:14.837142,1032,196858263,32194376,32194376
2021-06-07 14:59:14.837154,1031,224204909,39535889,39535889
2021-06-07 14:59:14.837174,1021,106119717,32129834,32129834
2021-06-07 14:59:14.837191,10001,57734999,5684665,5684665
2021-06-07 14:59:14.837212,0,0,0,2259973666
2021-06-07 15:02:14.921055,1044,47784,135388,135388
2021-06-07 15:02:14.921070,1043,47784,135388,135388
2021-06-07 15:02:14.921085,1042,47784,135388,135388
2021-06-07 15:02:14.921098,1014,1374379339,365431700,365431700
2021-06-07 15:02:14.921111,1011,1408840995,373749246,373749246
2021-06-07 15:02:14.921123,1022,95484104,29726163,29726163
2021-06-07 15:02:14.921135,1061,22567360,6267073,6267073
2021-06-07 15:02:14.921148,1012,1435029573,381821819,381821819
2021-06-07 15:02:14.921163,1023,98828267,30606217,30606217
2021-06-07 15:02:14.921175,5001,195958984,72593842,72593842
2021-06-07 15:02:14.921193,10,211750091,90004540,90004540
2021-06-07 15:02:14.921206,1034,201862976,33522785,33522785
2021-06-07 15:02:14.921218,1033,214289861,36797008,36797008
2021-06-07 15:02:14.921235,1041,47784,135388,135388
2021-06-07 15:02:14.921247,3011,77649,165253,165253
2021-06-07 15:02:14.921259,3001,107514,180819,180819
2021-06-07 15:02:14.921272,11,2807519,2197310,2197310
2021-06-07 15:02:14.921285,2,1439327,483236,483236
2021-06-07 15:02:14.921297,1051,907762054,259980611,259980611
2021-06-07 15:02:14.921309,1024,147227586,43066990,43066990
2021-06-07 15:02:14.921322,4001,221065,660299,660299
2021-06-07 15:02:14.921335,1013,1415250340,376944114,376944114
2021-06-07 15:02:14.921347,1,314115444,50282070,50282070
2021-06-07 15:02:14.921361,1032,197737350,32285975,32285975
2021-06-07 15:02:14.921374,1031,225121168,39636599,39636599
2021-06-07 15:02:14.921386,1021,106388440,32203908,32203908
2021-06-07 15:02:14.921398,10001,58083524,5719000,5719000
2021-06-07 15:02:14.921420,0,0,0,2264868129
2021-06-07 15:05:15.000262,1044,48072,136204,136204
2021-06-07 15:05:15.000276,1043,48072,136204,136204
2021-06-07 15:05:15.000289,1042,48072,136204,136204
2021-06-07 15:05:15.000302,1014,1375616266,365763676,365763676
2021-06-07 15:05:15.000315,1011,1410115974,374090611,374090611
2021-06-07 15:05:15.000327,1022,95702524,29781801,29781801
2021-06-07 15:05:15.000340,1061,22830357,6359641,6359641
2021-06-07 15:05:15.000352,1012,1436307189,382165870,382165870
2021-06-07 15:05:15.000365,1023,99060661,30666136,30666136
2021-06-07 15:05:15.000377,5001,197691394,73352365,73352365
2021-06-07 15:05:15.000391,10,211888937,90068832,90068832
2021-06-07 15:05:15.000404,1034,202685575,33598964,33598964
2021-06-07 15:05:15.000417,1033,215127364,36876320,36876320
2021-06-07 15:05:15.000430,1041,48072,136204,136204
2021-06-07 15:05:15.000442,3011,187089,185100,185100
2021-06-07 15:05:15.000454,3001,2337490,420514,420514
2021-06-07 15:05:15.000467,11,2830807,2216495,2216495
2021-06-07 15:05:15.000479,2,1446155,486060,486060
2021-06-07 15:05:15.000492,1051,909763056,260483317,260483317
2021-06-07 15:05:15.000504,1024,147485296,43133181,43133181
2021-06-07 15:05:15.000517,4001,222385,664259,664259
2021-06-07 15:05:15.000531,1013,1416500947,377280359,377280359
2021-06-07 15:05:15.000544,1,316010238,50643291,50643291
2021-06-07 15:05:15.000556,1032,198563840,32363600,32363600
2021-06-07 15:05:15.000569,1031,225961185,39717378,39717378
2021-06-07 15:05:15.000581,1021,106600427,32258742,32258742
2021-06-07 15:05:15.000594,10001,58432049,5753335,5753335
2021-06-07 15:05:15.000615,0,0,0,2268874663
2021-06-07 15:08:15.080392,1044,48384,137088,137088
2021-06-07 15:08:15.080407,1043,48384,137088,137088
2021-06-07 15:08:15.080420,1042,48384,137088,137088
2021-06-07 15:08:15.080432,1014,1376853236,366096008,366096008
2021-06-07 15:08:15.080447,1011,1411390996,374432627,374432627
2021-06-07 15:08:15.080460,1022,95920985,29837637,29837637
2021-06-07 15:08:15.080472,1061,23081599,6449657,6449657
2021-06-07 15:08:15.080485,1012,1437584844,382510086,382510086
2021-06-07 15:08:15.080497,1023,99293098,30726378,30726378
2021-06-07 15:08:15.080510,5001,199441720,74081897,74081897
2021-06-07 15:08:15.080523,10,212027841,90133522,90133522
2021-06-07 15:08:15.080535,1034,203508207,33674859,33674859
2021-06-07 15:08:15.080547,1033,215964904,36955581,36955581
2021-06-07 15:08:15.080560,1041,48384,137088,137088
2021-06-07 15:08:15.080572,3011,525653,256851,256851
2021-06-07 15:08:15.080587,3001,29086538,3045869,3045869
2021-06-07 15:08:15.080599,11,2854482,2236096,2236096
2021-06-07 15:08:15.080612,2,1451845,488412,488412
2021-06-07 15:08:15.080624,1051,911764229,260995123,260995123
2021-06-07 15:08:15.080637,1024,147743047,43199560,43199560
2021-06-07 15:08:15.080650,4001,223727,668285,668285
2021-06-07 15:08:15.080662,1013,1417751593,377617106,377617106
2021-06-07 15:08:15.080674,1,317904208,50958664,50958664
2021-06-07 15:08:15.080687,1032,199390359,32440908,32440908
2021-06-07 15:08:15.080699,1031,226801223,39797265,39797265
2021-06-07 15:08:15.080712,1021,106812457,32313869,32313869
2021-06-07 15:08:15.080726,10001,58780574,5787670,5787670
2021-06-07 15:08:15.080748,0,0,0,2275252282
2021-06-07 15:11:15.165102,1044,48672,137904,137904
2021-06-07 15:11:15.165117,1043,48672,137904,137904
2021-06-07 15:11:15.165130,1042,48672,137904,137904
2021-06-07 15:11:15.165142,1014,1378090163,366427865,366427865
2021-06-07 15:11:15.165155,1011,1412665979,374774474,374774474
2021-06-07 15:11:15.165167,1022,96139403,29893149,29893149
2021-06-07 15:11:15.165179,1061,23331760,6539628,6539628
2021-06-07 15:11:15.165197,1012,1438862460,382854146,382854146
2021-06-07 15:11:15.165209,1023,99525490,30786164,30786164
2021-06-07 15:11:15.165224,5001,201122793,74747662,74747662
2021-06-07 15:11:15.165237,10,212166701,90198495,90198495
2021-06-07 15:11:15.165249,1034,204330788,33750004,33750004
2021-06-07 15:11:15.165261,1033,216802401,37034581,37034581
2021-06-07 15:11:15.165274,1041,48672,137904,137904
2021-06-07 15:11:15.165286,3011,862348,329727,329727
2021-06-07 15:11:15.165298,3001,55835224,5654907,5654907
2021-06-07 15:11:15.165311,11,2878171,2256333,2256333
2021-06-07 15:11:15.165323,2,1458673,491225,491225
2021-06-07 15:11:15.165336,1051,913765267,261500180,261500180
2021-06-07 15:11:15.165350,1024,148000757,43265801,43265801
2021-06-07 15:11:15.165363,4001,225047,672245,672245
2021-06-07 15:11:15.165376,1013,1419002202,377953965,377953965
2021-06-07 15:11:15.165388,1,319798544,51293434,51293434
2021-06-07 15:11:15.165401,1032,200216825,32517190,32517190
2021-06-07 15:11:15.165413,1031,227641202,39875816,39875816
2021-06-07 15:11:15.165425,1021,107024444,32368691,32368691
2021-06-07 15:11:15.165437,10001,59129099,5822005,5822005
2021-06-07 15:11:15.165459,0,0,0,2281559303
2021-06-07 15:14:15.243585,1044,48960,138720,138720
2021-06-07 15:14:15.243600,1043,48960,138720,138720
2021-06-07 15:14:15.243615,1042,48960,138720,138720
2021-06-07 15:14:15.243628,1014,1379327090,366759714,366759714
2021-06-07 15:14:15.243640,1011,1413940962,375116417,375116417
2021-06-07 15:14:15.243653,1022,96357825,29948950,29948950
2021-06-07 15:14:15.243665,1061,23583895,6626812,6626812
2021-06-07 15:14:15.243678,1012,1440140076,383197996,383197996
2021-06-07 15:14:15.243690,1023,99757884,30846026,30846026
2021-06-07 15:14:15.243702,5001,202790964,75478367,75478367
2021-06-07 15:14:15.243715,10,212305547,90262821,90262821
2021-06-07 15:14:15.243727,1034,205153385,33826160,33826160
2021-06-07 15:14:15.243739,1033,217639912,37114418,37114418
2021-06-07 15:14:15.243754,1041,48960,138720,138720
2021-06-07 15:14:15.243766,3011,1199035,403895,403895
2021-06-07 15:14:15.243779,3001,82583980,8270269,8270269
2021-06-07 15:14:15.243791,11,2900812,2274714,2274714
2021-06-07 15:14:15.243803,2,1464363,493569,493569
2021-06-07 15:14:15.243815,1051,915766229,262000217,262000217
2021-06-07 15:14:15.243828,1024,148258467,43331976,43331976
2021-06-07 15:14:15.243840,4001,226367,676205,676205
2021-06-07 15:14:15.243853,1013,1420252809,378290781,378290781
2021-06-07 15:14:15.243865,1,321692478,51607121,51607121
2021-06-07 15:14:15.243880,1032,201043289,32593508,32593508
2021-06-07 15:14:15.243892,1031,228481191,39954916,39954916
2021-06-07 15:14:15.243905,1021,107236435,32423824,32423824
2021-06-07 15:14:15.243917,10001,59477624,5856340,5856340
2021-06-07 15:14:15.243938,0,0,0,2287909896
2021-06-07 15:17:15.322562,1044,49248,139536,139536
2021-06-07 15:17:15.322576,1043,49248,139536,139536
2021-06-07 15:17:15.322589,1042,49248,139536,139536
2021-06-07 15:17:15.322602,1014,1380564017,367091573,367091573
2021-06-07 15:17:15.322615,1011,1415215943,375458009,375458009
2021-06-07 15:17:15.322627,1022,96576249,30004890,30004890
2021-06-07 15:17:15.322642,1061,23794292,6700830,6700830
2021-06-07 15:17:15.322655,1012,1441417692,383541942,383541942
2021-06-07 15:17:15.322667,1023,99990278,30905857,30905857
2021-06-07 15:17:15.322679,5001,204462101,76219957,76219957
2021-06-07 15:17:15.322692,10,212444391,90326895,90326895
2021-06-07 15:17:15.322705,1034,205975974,33901699,33901699
2021-06-07 15:17:15.322717,1033,218477419,37193971,37193971
2021-06-07 15:17:15.322730,1041,49248,139536,139536
2021-06-07 15:17:15.322742,3011,1534933,479520,478982
2021-06-07 15:17:15.322754,3001,109556122,10944121,10930678
2021-06-07 15:17:15.322768,11,2924874,2294692,2294692
2021-06-07 15:17:15.322781,2,1471191,496385,496385
2021-06-07 15:17:15.322794,1051,917767243,262504097,262504097
2021-06-07 15:17:15.322807,1024,148516179,43398329,43398329
2021-06-07 15:17:15.322820,4001,227687,680165,680165
2021-06-07 15:17:15.322832,1013,1421503416,378627500,378627500
2021-06-07 15:17:15.322844,1,323586251,51902692,51902692
2021-06-07 15:17:15.322857,1032,201869785,32671483,32671483
2021-06-07 15:17:15.322870,1031,229321182,40034116,40034116
2021-06-07 15:17:15.322884,1021,107448426,32478900,32478900
2021-06-07 15:17:15.322897,10001,59826149,5890675,5890675
2021-06-07 15:17:15.322921,0,0,0,2294292461
2021-06-07 15:20:15.404713,1044,49536,140352,140352
2021-06-07 15:20:15.404729,1043,49536,140352,140352
2021-06-07 15:20:15.404742,1042,49536,140352,140352
2021-06-07 15:20:15.404755,1014,1381800946,367423630,367423630
2021-06-07 15:20:15.404767,1011,1416490924,375799513,375799513
2021-06-07 15:20:15.404780,1022,96794673,30060875,30060875
2021-06-07 15:20:15.404792,1061,24001031,6777288,6777288
2021-06-07 15:20:15.404805,1012,1442695310,383886224,383886224
2021-06-07 15:20:15.404817,1023,100222672,30965747,30965747
2021-06-07 15:20:15.404830,5001,206119713,76833267,76833267
2021-06-07 15:20:15.404842,10,212583243,90391603,90391603
2021-06-07 15:20:15.404856,1034,206798565,33977362,33977362
2021-06-07 15:20:15.404869,1033,219314938,37274272,37274272
2021-06-07 15:20:15.404881,1041,49536,140352,140352
2021-06-07 15:20:15.404894,3011,1870129,555510,555510
2021-06-07 15:20:15.404906,3001,136304778,13557272,13557272
2021-06-07 15:20:15.404918,11,2948702,2315594,2315594
2021-06-07 15:20:15.404930,2,1476881,498733,498733
2021-06-07 15:20:15.404943,1051,919768399,263016893,263016893
2021-06-07 15:20:15.404955,1024,148773891,43464659,43464659
